관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경기도 시흥시청,경기도 시흥시 월곶해안로 63,경기도 시흥시 월곶동 1010-2,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.3923862,126.7378106,2017-01-01
경기도 시흥시청,경기도 시흥시 호현로 183,경기도 시흥시 대야동 89-3,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-2683,37.4554311,126.7874417,2017-01-01
경기도 시흥시청,경기도 시흥시 비둘기공원3길 8-1,경기도 시흥시 대야동 553-4,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-2683,37.4402665,126.7919938,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 498-2,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-2683,37.4426873,126.7854329,2017-01-01
경기도 시흥시청,경기도 시흥시 능골길 26,경기도 시흥시 능곡동 617,시설물관리,8,210,문화재시설,,2017-01,031-310-6706,37.3693918,126.817988,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3247번길 110,경기도 시흥시 은행동 은행동 299,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.4295155,126.795967,2017-01-01
경기도 시흥시청,경기도 시흥시 죽율로 45-32,경기도 시흥시 죽율동 765,시설물관리,4,210,문화재시설,,2017-01,031-310-6706,37.3505873,126.758273,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 479,시설물관리,8,210,문화재시설,,2017-03,031-310-6706,37.3749135,126.8114376,2017-01-01
경기도 시흥시청,,경기도 시흥시 포동 20-33,기타,3,200,시설물관리,30,2017-03,031-310-4365,37.4058256,126.7845455,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 838-1,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4375979,126.7812668,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 708,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3668915,126.8151607,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 2031-13,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3413078,126.686452,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 683-24,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4466582,126.7992196,2017-01-01
경기도 시흥시청,경기도 시흥시 오이도중앙로 24-2,경기도 시흥시 정왕3동 1997-3,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3461645,126.6899527,2017-01-01
경기도 시흥시청,경기도 시흥시 포도원로79번길 14-11,경기도 시흥시 신천동 846-11,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4366306,126.7843883,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 760,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3683287,126.812381,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로53번길 14,경기도 시흥시 정왕3동 1867-2,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3558565,126.7248348,2017-01-01
경기도 시흥시청,경기도 시흥시 진말로9번길 12-10,경기도 시흥시 장곡동 816-1,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.378912,126.7842961,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로3394번길 16,경기도 시흥시 신천동 705-32,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4427996,126.7828561,2017-01-01
경기도 시흥시청,,경기도 시흥시 장곡동 805,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3779745,126.7791956,2017-01-01
경기도 시흥시청,경기도 시흥시 뱀내장터로 17,경기도 시흥시 대야동 499-37,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4419867,126.7866553,2017-01-01
경기도 시흥시청,경기도 시흥시 범안로266번길 26,경기도 시흥시 계수동 337-3,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4585706,126.810682,2017-01-01
경기도 시흥시청,경기도 시흥시 대골안길 96,경기도 시흥시 신천동 707-29,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4415708,126.7858542,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로315번길 7-1,경기도 시흥시 거모동 637-1,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3585549,126.773079,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동 543-1,생활방범,4,200,360도 전방면,30,2017-03,031-310-3702,37.4439876,126.8023231,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로14번길 11-1,경기도 시흥시 포동 1-3,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4075226,126.7862122,2017-01-01
경기도 시흥시청,경기도 시흥시 한우물로 25,경기도 시흥시 거모동 1741-2,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3447543,126.784113,2017-01-01
경기도 시흥시청,,경기도 시흥시 금이동 554-79,생활방범,4,200,360도 전방면,30,2017-03,031-310-3702,37.389085,126.8279332,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로38번길 20,경기도 시흥시 포동 13-29,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4071045,126.7842707,2017-01-01
경기도 시흥시청,,경기도 시흥시 죽율동 592-4,어린이보호,3,200,360도 전방면,30,2017-03,031-310-3702,37.3501438,126.7572813,2017-01-01
경기도 시흥시청,,경기도 시흥시 방산동 산103-3,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.421522,126.766278,2017-01-01
경기도 시흥시청,경기도 시흥시 역전로 369,경기도 시흥시 정왕2동 1872-3,어린이보호,3,200,360도 전방면,30,2017-03,031-310-3702,37.3576094,126.7347838,2017-01-01
경기도 시흥시청,경기도 시흥시 동서로 1091-4,경기도 시흥시 조남동 조남동 171-53,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3863889,126.8599627,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로202번길 1,경기도 시흥시 포동 20-217,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4029675,126.7693857,2017-01-01
경기도 시흥시청,경기도 시흥시 비둘기공원7길 75,경기도 시흥시 대야동 555-12,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4396266,126.7919052,2017-01-01
경기도 시흥시청,,경기도 시흥시 무지내동 263-2,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.414581,126.8454278,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로 375,경기도 시흥시 방산동 526,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4148575,126.7677448,2017-01-01
경기도 시흥시청,경기도 시흥시 호현로 55,경기도 시흥시 대야동 484-14,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4452631,126.784883,2017-01-01
경기도 시흥시청,경기도 시흥시 금오로292번길 51,경기도 시흥시 과림동 702,생활방범,5,200,360도 전방면,30,2017-03,031-310-3702,37.4293512,126.8407985,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로14번길 21,경기도 시흥시 포동 3-4,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4078814,126.7853528,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동 105-14,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.438184,126.7964403,2017-01-01
경기도 시흥시청,경기도 시흥시 함송로 16,경기도 시흥시 정왕4동 1882-1,생활방범,5,200,360도 전방면,30,2017-03,031-310-3702,37.3636341,126.7295246,2017-01-01
경기도 시흥시청,경기도 시흥시 검바위2로 36,경기도 시흥시 은행동 276-21,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4323003,126.7963774,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로487번길 61,경기도 시흥시 거모동 1713-1,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.349279,126.7849915,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕4동 1886-39,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3602785,126.7240057,2017-01-01
경기도 시흥시청,경기도 시흥시 검바위1로 33,경기도 시흥시 은행동 276-19,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.432243,126.7945246,2017-01-01
경기도 시흥시청,경기도 시흥시 비둘기공원2길 17-1,경기도 시흥시 대야동 553-3,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-2683,37.4403749,126.7921855,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1951,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3493628,126.7221162,2017-01-01
경기도 시흥시청,경기도 시흥시 도일로135번길 20-6,경기도 시흥시 거모동 1744-7,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3437266,126.783801,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕본동 정왕동 2156,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3409472,126.7586428,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로487번길 11,경기도 시흥시 거모동 1726-4,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3471978,126.785054,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 2377,생활방범,4,200,360도 전방면,30,2017-06,031-310-3702,37.3458621,126.6846723,2017-01-01
경기도 시흥시청,경기도 시흥시 군자천로131번길 64,경기도 시흥시 정왕2동 정왕동 1358,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.336974,126.7147034,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로 6,경기도 시흥시 정왕동 1427-15,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3382835,126.7515874,2017-01-01
경기도 시흥시청,경기도 시흥시 하중로173번길 23,경기도 시흥시 하중동 하중동 848,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3958593,126.8043487,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로375번길 58-8,경기도 시흥시 정왕동 1572-7,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.345138,126.7463845,2017-01-01
경기도 시흥시청,경기도 시흥시 매화로39번길 34,경기도 시흥시 매화동 190-1,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4143316,126.8164317,2017-01-01
경기도 시흥시청,경기도 시흥시 시흥대로1073번길 40,경기도 시흥시 신천동 신천동 870-1,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.4329364,126.7892687,2017-01-01
경기도 시흥시청,,경기도 시흥시 조남동 44-10,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3804983,126.8693791,2017-01-01
경기도 시흥시청,경기도 시흥시 피울길 218-2,경기도 시흥시 산현동 429,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.369221,126.8241297,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동 은행동 551,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.4414053,126.7940246,2017-01-01
경기도 시흥시청,경기도 시흥시 군서마을로 18-1,경기도 시흥시 정왕동 1213-10,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3443063,126.7492538,2017-01-01
경기도 시흥시청,경기도 시흥시 연성로 35,경기도 시흥시 하중동 하중동 612-2(872-2번지),기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3909178,126.8073542,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로389번길 11,경기도 시흥시 정왕동 1556-6,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3433334,126.7493361,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 능곡동 781,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3655018,126.8082442,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로46번길 14-1,경기도 시흥시 정왕동 1396-1,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.340478,126.7539724,2017-01-01
경기도 시흥시청,,경기도 시흥시 과림동 210-16,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4540445,126.8260415,2017-01-01
경기도 시흥시청,경기도 시흥시 매화1로32번길 22,경기도 시흥시 매화동 매화동 247-3,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.4160199,126.8129031,2017-01-01
경기도 시흥시청,경기도 시흥시 매화2로48번길 12,경기도 시흥시 매화동 매화동 350-5,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.4159683,126.8088818,2017-01-01
경기도 시흥시청,경기도 시흥시 수인로2421번길 31,경기도 시흥시 논곡동 논곡동 193,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3920238,126.8555479,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1033-5,생활방범,3,200,360도 전방면,30,2017-06,031-310-3702,37.3387826,126.6923644,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 2376-1,생활방범,3,200,360도 전방면,30,2017-06,031-310-3702,37.3340337,126.6887505,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 정왕동 2376-1,교통정보수집,2,200,고정촬영,30,2017-06,031-310-3702,37.3340337,126.6887505,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동 819-34,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3543844,126.7390843,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동 806-22,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3531988,126.7448559,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동2345,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3522257,126.7407509,2017-01-01
경기도 시흥시청,경기도 시흥시 경기과기대로 283,경기도 시흥시 정왕동 2132,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3398068,126.7354226,2017-01-01
경기도 시흥시청,경기도 시흥시 오이도로135번길 7,경기도 시흥시 정왕동 1974-12,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.347469,126.6892024,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕본동 정왕동 1504-2,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3452822,126.7548368,2017-01-01
경기도 시흥시청,,경기도 시흥시 하중동 284-5,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4003333,126.8019652,2017-01-01
경기도 시흥시청,경기도 시흥시 역전로 50,경기도 시흥시 정왕동 2158,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3396927,126.7576087,2017-01-01
경기도 시흥시청,,경기도 시흥시 하중동 산 2-10,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.401493,126.805497,2017-01-01
경기도 시흥시청,,경기도 시흥시 군자동 159-17,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3640019,126.8057421,2017-01-01
경기도 시흥시청,경기도 시흥시 큰솔로 67-8,경기도 시흥시 정왕본동 정왕동 1512,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3437487,126.7539955,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로 287,경기도 시흥시 방산동 695-11,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4084618,126.7639697,2017-01-01
경기도 시흥시청,경기도 시흥시 장현능곡로 219,경기도 시흥시 능곡동 능곡동 620,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3685576,126.8146598,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 35-29,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.435938,126.7899382,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶중앙로 89,경기도 시흥시 월곶동 월곶동 1011-5,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.389687,126.7355052,2017-01-01
경기도 시흥시청,경기도 시흥시 미산로 85,경기도 시흥시 미산동  78-1,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4211837,126.7973568,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶해안로161번길 7,경기도 시흥시 월곶동 월곶동 1012,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.3887425,126.7361974,2017-01-01
경기도 시흥시청,,경기도 시흥시 안현동 116-8,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4322448,126.8115741,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 신천동 764,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.437965,126.7848816,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕1동 정왕동 1800-5,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3483318,126.7400535,2017-01-01
경기도 시흥시청,,경기도 시흥시 목감동 267-3,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.3848578,126.8681293,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로369번길 46,경기도 시흥시 정왕1동 정왕동 1581,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3443344,126.7455859,2017-01-01
경기도 시흥시청,,경기도 시흥시 군자동 634-4,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.355777,126.7859096,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 83-105,생활방범,3,200,360도 전방면,30,2017-12,031-310-3702,37.4359866,126.7919154,2017-01-01
경기도 시흥시청,경기도 시흥시 군자천로131번길 64,경기도 시흥시 정왕2동 정왕동 1358번지,기타,2,200,360도 전방면,30,2017-09,031-310-3702,37.336974,126.7147034,2017-01-01
경기도 시흥시청,경기도 시흥시 은행로173번길 14,경기도 시흥시 대야동571-3,시설물관리,16,130,공연장전구역,30,2017-01,031-315-8683,37.4452661,126.796579,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 1867-4,생활방범,1,130,360도 전방면,30,2017-12,031-310-3702,37.3546667,126.7246699,2017-01-01
경기도 시흥시청,경기도 시흥시 신천1길 21,경기도 시흥시 신천동 753,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.4392715,126.7800754,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 500,생활방범,1,200,360도 전방면,30,2017-02,031-310-3702,37.4423215,126.787434,2017-01-01
경기도 시흥시청,,경기도 시흥시 포동  20-94,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4029657,126.7730563,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동 1918,시설물관리,1,200,360도 전방면,30,2017-05,031-310-6073,37.3487224,126.7374676,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  302-4,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4512085,126.7891603,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕2동 1868,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3531977,126.728366,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  344-14,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4494026,126.7919907,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로369번길 46,경기도 시흥시 정왕1동 1581,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3443344,126.7455859,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1726-1,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.3473862,126.784602,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로54번길 4,경기도 시흥시 정왕본동 1207-1,기타,3,130,360도 전방면,30,2017-12,031-310-3702,37.3466709,126.746921,2017-01-01
경기도 시흥시청,경기도 시흥시 황고개로 206,경기도 시흥시 거모동 1396-6번지,생활방범,3,200,360도 전방면,30,2017-09,031-310-3702,37.3505261,126.7821099,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동 275-20,생활방범,3,200,360도 전방면,30,2017-06,031-310-3702,37.4479046,126.7957468,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로 407-1,경기도 시흥시 정왕본동 1196-1,생활방범,1,200,360도 전방면,30,2017-02,031-310-3702,37.3441944,126.7516918,2017-01-01
경기도 시흥시청,경기도 시흥시 신현로12번길 27,경기도 시흥시 포동 포동 3-35,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.4083039,126.784832,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕대로233번길 27,경기도 시흥시 정왕동 1800-8,어린이보호,3,200,360도 전방면,30,2017-07,031-310-3702,37.347198,126.7407458,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕천로411번길 51,경기도 시흥시 정왕본동 1207,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3469418,126.7471683,2017-01-01
경기도 시흥시청,경기도 시흥시 봉우재로209번길 60,경기도 시흥시 정왕본동 2238-6,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3577509,126.7499422,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로534번길 36,경기도 시흥시 거모동 1775-2,기타,3,130,360도 전방면,30,2017-12,031-310-3702,37.3398916,126.7856393,2017-01-01
경기도 시흥시청,경기도 시흥시 시흥대로1073번길 40,경기도 시흥시 신천동 870-1,기타,2,130,360도 전방면,30,2017-06,031-310-3702,37.4329364,126.7892687,2017-01-01
경기도 시흥시청,경기도 시흥시 신천8길 39,경기도 시흥시 신천동 825-3,생활방범,1,200,360도 전방면,30,2017-02,031-310-3702,37.4361834,126.7765479,2017-01-01
경기도 시흥시청,경기도 시흥시 군서마을로 46-2,경기도 시흥시 정왕본동 1212-16,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.345671,126.7470259,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 489,기타,3,200,360도 전방면,30,2017-03,031-310-3702,37.3758886,126.8126318,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  7-352,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4660661,126.7843252,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동 1901,시설물관리,1,200,360도 전방면,30,2017-05,031-310-6073,37.3531647,126.7258041,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕1동 1782,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.338366,126.7439136,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  318-2,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4505208,126.7875235,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 793,기타,3,200,360도 전방면,30,2017-10,031-310-3702,37.3649972,126.8137656,2017-01-01
경기도 시흥시청,경기도 시흥시 매화2로 35,경기도 시흥시 매화동 224-4,쓰레기단속,1,41,쓰레기투기지역,30,2017-09,031-310-3108,37.4168547,126.810992,2017-01-01
경기도 시흥시청,,경기도 시흥시 19-3,시설물관리,2,200,360도 전방면,30,2017-02,031-310-6073,37.431601,126.790101,2017-01-01
경기도 시흥시청,경기도 시흥시 중심상가로 257,경기도 시흥시 정왕1동 1788-4,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.3407246,126.7429689,2017-01-01
경기도 시흥시청,경기도 시흥시 호현로22번길 13,경기도 시흥시 신천동 709-19,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4412375,126.7858778,2017-01-01
경기도 시흥시청,경기도 시흥시 군자로 515,경기도 시흥시 거모동 1761-2,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-3108,37.3439462,126.7856615,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕3동 2201,생활방범,4,200,360도 전방면,30,2017-06,031-310-3702,37.3405607,126.6901114,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕본동 2261-2,생활방범,1,41,360도 전방면,30,2017-06,031-310-3702,37.3583056,126.7566113,2017-01-01
경기도 시흥시청,경기도 시흥시 시흥대로1073번길 24,경기도 시흥시 신천동 876-15,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.4321274,126.7902992,2017-01-01
경기도 시흥시청,경기도 시흥시 대골길 59,경기도 시흥시 대야동 474-17,쓰레기단속,1,200,쓰레기투기지역,30,2017-01,031-310-2683,37.4459616,126.7874688,2017-01-01
경기도 시흥시청,경기도 시흥시 정왕신길로 13,경기도 시흥시 정왕4동 1886-6,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3602785,126.7240057,2017-01-01
경기도 시흥시청,경기도 시흥시 월곶해안로 149,경기도 시흥시 월곶동 1013-17,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3879949,126.7363017,2017-01-01
경기도 시흥시청,경기도 시흥시 군서로50번길 16,경기도 시흥시 정왕동 1185-11,쓰레기단속,1,200,쓰레기투기지역,7,2017-07,031-310-3108,37.3471957,126.7479123,2017-01-01
경기도 시흥시청,경기도 시흥시 신흥마을4길 7,경기도 시흥시 신천동 815-15,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4377418,126.7763851,2017-01-01
경기도 시흥시청,경기도 시흥시 대골안길 23,경기도 시흥시 대야동 456,어린이보호,1,200,360도 전방면,30,2017-06,031-310-3702,37.4473798,126.7894424,2017-01-01
경기도 시흥시청,경기도 시흥시 다솜마을1길 13-1,경기도 시흥시 정왕본동  1807-11,생활방범,4,200,360도 전방면,30,2017-10,031-310-3702,37.3498327,126.7424409,2017-01-01
경기도 시흥시청,경기도 시흥시 복지로43번길 3-1,경기도 시흥시 대야동 491-50,생활방범,3,200,360도 전방면,30,2017-07,031-310-3702,37.4433776,126.7884932,2017-01-01
경기도 시흥시청,,경기도 시흥시 능곡동 능곡동 766,기타,3,200,360도 전방면,30,2017-07,031-310-3702,37.3678894,126.8137471,2017-01-01
경기도 시흥시청,경기도 시흥시 옥구천동로 433-11,경기도 시흥시 정왕2동 1875-4,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.3591687,126.7310872,2017-01-01
경기도 시흥시청,,경기도 시흥시 신천동 688,생활방범,4,200,360도 전방면,30,2017-12,031-310-3702,37.4355989,126.7771599,2017-01-01
경기도 시흥시청,경기도 시흥시 검바위2로 23,경기도 시흥시 은행동 293-12,생활방범,1,200,360도 전방면,30,2017-06,031-310-3702,37.4312451,126.7957475,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕본동 2299-4,기타,3,130,360도 전방면,30,2017-12,031-310-3702,37.3529453,126.740218,2017-01-01
경기도 시흥시청,경기도 시흥시 진말로19번길 13,경기도 시흥시 장곡동 815,기타,3,130,360도 전방면,30,2017-12,031-310-3702,37.378641,126.7838792,2017-01-01
경기도 시흥시청,,경기도 시흥시 거모동 1642-2,생활방범,3,200,360도 전방면,30,2017-12,031-310-3702,37.3407252,126.7881647,2017-01-01
경기도 시흥시청,경기도 시흥시 군서마을로 94,경기도 시흥시 정왕본동  1830-14,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.3484185,126.7426151,2017-01-01
경기도 시흥시청,,경기도 시흥시 은행동 288-4,생활방범,1,200,360도 전방면,30,2017-02,031-310-3702,37.4316283,126.7933512,2017-01-01
경기도 시흥시청,,경기도 시흥시 죽율동 725-3,생활방범,3,200,360도 전방면,30,2017-03,031-310-3702,37.3434712,126.7591651,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕1동 1568-7,생활방범,4,200,360도 전방면,30,2017-10,031-310-3702,37.3416114,126.748834,2017-01-01
경기도 시흥시청,,경기도 시흥시 정왕동 1791,시설물관리,1,200,360도 전방면,30,2017-05,031-310-6073,37.3379213,126.7465557,2017-01-01
경기도 시흥시청,경기도 시흥시 소래산길 37,경기도 시흥시 대야동  332-80,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4506797,126.7857149,2017-01-01
경기도 시흥시청,경기도 시흥시 포도원로 39,경기도 시흥시 신천동 826-6,어린이보호,1,200,360도 전방면,30,2017-03,031-310-3702,37.4359885,126.7782999,2017-01-01
경기도 시흥시청,,경기도 시흥시 대야동  344-9,생활방범,3,200,360도 전방면,30,2017-10,031-310-3702,37.4486542,126.7916877,2017-01-01
